system,file,shannon,simpson
human,1,88.42226882300727,46.05489495532559
human,10,88.98544419922605,44.970221002256075
human,11,84.36216324761328,46.38904896576753
human,12,81.13532836247106,47.736451582605426
human,13,86.22434746359536,45.021502582514486
human,14,83.19920144780555,47.54070038818425
human,15,86.63598843028603,45.2156718096673
human,16,88.46251607913118,45.11640202627893
human,17,80.45625820830324,48.831148201534305
human,18,84.3627648296745,47.02002147769773
human,19,82.57179570068166,48.93388605006918
human,2,84.27336804205018,46.93464289480723
human,20,87.35425736570066,45.12384343312085
human,21,95.38529321444328,43.035750574212116
human,22,87.4887866322188,46.84270450013113
human,23,82.81422145380199,49.07197235495103
human,24,97.0821039483865,42.920362414724664
human,25,88.43842687798818,44.831492148296554
human,26,92.56499480231395,43.40268329554044
human,27,98.83844174269832,40.581695641219454
human,28,83.57709031647323,46.74955676269301
human,29,85.37374493850433,46.199129966612404
human,3,89.63500175933585,44.11408110662719
human,30,83.15244284831978,46.86292863198753
human,31,93.54109921132526,43.29171831084945
human,32,79.26923754823335,48.19028665018777
human,33,79.944861620983,48.395517866441004
human,34,80.13732384650947,48.768374805543516
human,35,97.66042016635508,44.68287634221701
human,36,82.9467385188643,46.413751714677645
human,37,83.66270291472514,47.03010396477532
human,38,84.32213045730596,47.11149000716302
human,39,92.12274541692402,43.216417866848275
human,4,84.82394089769446,46.401616638858535
human,40,85.95140259672593,45.618522891250166
human,41,88.48087465547431,45.44954511097368
human,42,89.65702017355366,43.685784929871204
human,43,78.39588660078117,48.80529073867134
human,44,95.28793841828009,41.92019605343781
human,45,96.5469351750711,42.391094253731616
human,46,92.83301987618535,43.31247471435587
human,47,83.73911433456016,47.03694527651024
human,48,97.58272273355755,42.09004626902152
human,49,82.52883722925334,48.891975308641975
human,5,85.97855481331557,45.53071848482223
human,50,87.97040382012815,44.784051853188934
human,51,81.30593824323488,47.13461077143498
human,52,85.48860115227963,48.0116717151438
human,53,75.6774530371518,51.19444444444444
human,54,91.19813921470164,44.19677843523998
human,55,88.5385119184982,44.77088611181237
human,56,86.1131408523315,45.561709729149435
human,57,83.25152898925042,45.90126815424435
human,58,85.99300424951628,46.433883077100724
human,59,90.13292882818423,44.08202129867767
human,6,81.57483374098663,47.24556346942981
human,60,88.67827678760221,44.910290101976706
human,61,92.23864712966537,43.06173732858658
human,62,81.56827597007393,47.725583550330164
human,63,88.55225836087953,44.184789259619194
human,64,76.26197250897295,49.50104808867361
human,65,82.19190693994906,46.991240615032154
human,66,79.36563345835931,47.84131721252933
human,67,84.94097484065048,47.04204449311324
human,68,88.09598964779846,45.18935024990389
human,69,84.92978128677339,45.822055469036606
human,7,97.74972677776009,40.92402285834431
human,70,83.32309244434354,46.31612925418724
human,71,80.17256346548234,49.60457212105732
human,72,94.29788629509667,42.19719246315925
human,73,86.90230926424879,45.7866826259448
