ashuman,asmachine,human
41.40667051199489,43.61124131876071,44.01306617695555
45.60529931227983,45.319052563534896,43.07683578011942
39.92515870750144,41.34037277156807,42.58497315367947
44.74423987805414,45.84857561515469,45.749884103968384
46.022546255496,46.14174208531096,44.36101840795619
42.74472241327163,41.77928234252213,52.42781561152549
45.276501219324025,46.8485695034887,42.51706414032716
45.12535341341979,49.88627972411926,49.39316557544882
45.46157319004564,43.99781976582883,41.87374696335311
42.09250192996384,40.76084849215607,44.421017292397295
46.59130594327138,49.11121400555624,46.069534022931
42.62856717738614,42.93927453474131,43.77498771732399
42.88204210686773,41.08598057390454,47.32368657909242
44.9032127915396,48.0226559734432,46.09814406065836
46.22190410250807,42.286813880227214,43.576783289880495
47.574596217839456,49.08285235709252,45.833970112379205
44.966638194419765,41.32821047143137,41.534188034188034
45.15887372302424,46.02453831505643,43.55579012114009
44.26257294316598,44.42042481551925,48.34362139917695
43.63969512840657,42.35386699020703,45.64711514906324
39.46182680377252,42.33762098232496,47.01065094084466
43.57889629209976,45.28811434159596,42.79724369493199
42.79953347257286,43.560528327774975,39.635162432319866
46.04565422000706,43.53678351995887,44.819864101023605
44.95022870611568,46.28859205719325,39.50797431279501
39.808107984322014,44.25014201572004,41.992592592592594
44.78049336559688,45.7787348841461,46.92638984170148
42.96277130103755,42.668955904024656,42.30462688343311
44.70900511751032,46.82356205353726,46.71329365079365
43.02574752189929,46.423674670699306,47.64954748666679
45.1122870813084,45.59157976912466,46.61629264923364
44.98107038974826,39.67931215332164,47.19649954140283
44.387594205937134,45.0080744770754,44.447428476553824
43.41447990535215,42.28520863389375,44.06096135583315
45.88538982995891,44.229387130995946,42.15551544680288
42.76389188696417,45.39858443880702,48.07368440836501
45.91927236675955,43.5340286510934,43.58678951625793
44.8633220543485,46.35660421508546,49.80786640010774
47.34317640057332,42.89810679083958,45.25565090990224
42.78803838862846,45.29348544973545,44.83405569287788
43.89665347672172,45.33023801732335,41.38415404040404
43.12940045071022,43.401111071248586,45.38736851269384
45.78104167651896,46.88830016474046,43.8586428465672
45.03247549019608,47.53581637945711,42.28248867284784
40.319959255702585,46.25919057014759,38.9101850314346
46.38689869319747,48.20941513048682,45.69574533210897
43.60475245653817,42.32532489840805,42.38109326570865
43.31310824078548,44.782264267109554,45.58931065712296
42.739983192621466,46.093047953596106,42.00107867220962
42.99662865416372,43.09830374516614,47.86520787140024
40.79360844601131,43.22262743201153,43.92302285719566
43.599117590380416,41.42231256955993,46.71730395878962
43.49511942189711,43.40017182873449,39.62694404361071
45.2178455049545,43.37261371785181,35.40946694508285
48.64701411110057,43.469937158525,48.301897085778215
46.53553804729697,45.39771567849507,44.872657964308246
47.04100887608323,44.407299643955504,43.832475514438
44.65477135474243,44.66844817098048,49.35795311429053
46.459969973639126,46.98406399596876,47.05767471937444
45.8545316608363,44.56593325532693,42.05332432250506
43.77359916023784,43.07363391349681,48.07966956147392
44.51636085604418,43.58999353692394,41.498870069569776
45.68501826656588,43.326825120926856,43.66241751925288
45.97082789344695,44.85553668275792,45.37242704698327
44.33342535275965,45.572066044842806,45.9398093556154
47.13392682175751,46.885343091588354,45.65010110242132
46.2540203872058,43.47204912545185,49.13536088497721
40.33756140080295,48.05664112980234,46.365996099434334
43.91474324704944,47.43615478450639,48.25794953268233
46.04534327505107,45.29105414113777,43.91433566890809
48.02104783084389,42.65469551306029,39.22986354305036
47.568233140169646,46.8229648861517,45.78341045687569
49.136156759894014,47.50579001518971,41.51687132551167
39.75219455617344,43.5978835978836,41.44162106489246
