human,continue,create,explain
46.05489495532559,45.20688524492811,47.6148908710052,48.46667379769324
46.93464289480723,48.88504248181951,48.00534139581759,45.7601831928755
44.11408110662719,43.31560855789636,48.35489769693066,45.81830485484674
46.401616638858535,47.61192709406995,45.77444004102549,47.26359194471439
45.53071848482223,44.1037722870426,47.09701874743084,44.27269601770698
47.24556346942981,45.59686348069027,48.02971188581603,46.93054930938985
40.92402285834431,44.23739606219032,47.00962899245196,41.89683806321288
49.169464222011705,41.47998103434824,46.44332118860716,46.91491698768447
45.61237373737374,43.922829026210266,46.01729508230577,45.61843721445798
44.97022100225608,46.63676971477296,45.6316771998565,47.48611852374757
46.38904896576753,44.935881228792745,48.02818349993039,46.5126923765693
47.73645158260543,47.316103989805285,43.47504623142402,48.51632344136132
45.021502582514486,49.59130862824045,48.01935097318874,44.35961132029326
47.54070038818425,46.05941373860508,44.665131861027305,46.29957441335458
45.2156718096673,47.28828086863747,47.27152273412013,48.69812191854823
45.11640202627893,48.27172174164731,48.30465333669434,45.66073454805499
48.83114820153431,45.85350333652063,46.96748349719381,45.42229116290968
47.02002147769773,45.72042049130734,46.00375327731811,45.07660840209087
48.93388605006918,45.1275381168013,48.25801951163909,47.40826455458122
45.12384343312085,47.78013918977077,47.05227217920231,46.68481125841375
43.03575057421212,46.77418359733701,46.60657135164627,43.35085949912845
46.84270450013113,41.64244173335083,41.91655868696685,46.07158376862554
49.07197235495103,45.15879031351103,46.77180369203731,45.12027482492535
42.92036241472466,45.8104118441358,47.2642227479227,45.76440012241687
44.83149214829656,45.99785257500014,44.79216239346401,43.21603868162471
43.40268329554044,48.4729230305529,45.91838976637009,46.4457335818943
40.581695641219454,43.51010644914354,48.26389127969881,45.60485091289483
46.74955676269301,48.180167985561575,45.84373905876814,47.44570707070707
46.1991299666124,47.19177433807376,45.74409632771583,44.60328511197031
46.86292863198753,45.55479319092805,45.49533887629126,44.10064198793117
43.29171831084945,46.73244945028244,45.33463632907869,46.715128634401296
48.19028665018777,41.799250418418445,45.663554092067656,45.14546744243148
48.39551786644101,45.25807645125922,47.34753849570898,43.49220614171595
48.76837480554352,41.88566595059076,43.72924909400779,43.26665381577245
44.68287634221701,42.54429028135785,41.05751203071343,46.10634081239302
46.413751714677645,47.67714176368983,43.95244974015082,44.91464000126391
47.03010396477532,46.36165986593337,41.686529878176856,49.0691034868197
