human,ashuman,asmachine
0.02237926972909305,0.012738853503184714,0.026239067055393587
0.013186813186813187,0.015384615384615385,0.019704433497536946
0.02591792656587473,0.019858156028368795,0.0012195121951219512
0.01527614571092832,0.012110726643598616,0.01301775147928994
0.02240325865580448,0.030694668820678513,0.029259896729776247
0.024539877300613498,0.03150912106135987,0.0015455950540958269
0.014833127317676144,0.023255813953488372,
0.008793969849246231,0.0026041666666666665,
0.014585232452142206,0.024242424242424242,0.023255813953488372
0.01394169835234474,0.01174496644295302,0.02577319587628866
0.013580246913580247,0.022988505747126436,0.021346469622331693
0.02481389578163772,0.030744336569579287,0.017857142857142856
0.011235955056179775,0.011608623548922056,0.0013440860215053765
0.014749262536873156,0.004629629629629629,0.01848998459167951
0.015235457063711912,0.017828200972447326,0.01864406779661017
0.01680672268907563,0.02214022140221402,0.014354066985645933
0.013211382113821139,0.015250544662309368,0.022146507666098807
0.013461538461538462,0.027868852459016394,0.028145695364238412
0.017191977077363897,0.015384615384615385,0.01624815361890694
0.02783964365256125,0.030303030303030304,0.03005008347245409
0.013003901170351105,0.025796661608497723,
0.009859154929577466,0.02905982905982906,0.03114754098360656
0.0196078431372549,0.020569620253164556,0.022838499184339316
0.01879194630872483,0.022058823529411766,0.015625
0.02613240418118467,0.03098106712564544,0.030560271646859084
0.021963824289405683,0.01746031746031746,0.03206106870229008
0.011235955056179775,0.02472952086553323,0.0220125786163522
0.0196078431372549,0.0137221269296741,0.0012239902080783353
0.017241379310344827,0.014705882352941176,0.022222222222222223
0.021863117870722433,0.018579234972677595,0.01694915254237288
0.017761989342806393,0.014950166112956811,
0.029411764705882353,0.023809523809523808,0.02800658978583196
0.015568862275449102,0.0196078431372549,0.014705882352941176
0.014388489208633094,0.015463917525773196,0.020761245674740483
0.0208,0.008278145695364239,0.01652892561983471
0.013910355486862442,0.023026315789473683,0.011647254575707155
0.0015760441292356187,0.010090817356205853,0.006593406593406593
0.01824817518248175,0.028286189683860232,
0.016689847009735744,0.01740506329113924,0.0128
0.03201970443349754,0.013445378151260505,0.017985611510791366
0.016467065868263474,0.011869436201780416,0.0121580547112462
0.022865853658536585,0.026706231454005934,
0.0070838252656434475,0.010510510510510511,0.02247191011235955
0.011320754716981131,0.022033898305084745,0.01844532279314888
0.019230769230769232,0.021848739495798318,0.023333333333333334
0.026217228464419477,0.02689873417721519,0.019280205655526992
0.024024024024024024,0.019756838905775075,0.028169014084507043
0.02620689655172414,0.0249609984399376,0.03225806451612903
0.01749271137026239,0.021705426356589147,0.03156146179401993
0.01611047180667434,,0.0208
0.020588235294117647,0.027692307692307693,0.018808777429467086
0.015828677839851025,0.032534246575342464,0.016355140186915886
0.011688311688311689,0.020440251572327043,0.02512562814070352
0.027331189710610933,0.028716216216216218,0.021311475409836064
0.01834862385321101,0.02090032154340836,
0.016149068322981366,0.01386748844375963,
0.0149812734082397,0.017777777777777778,0.020028612303290415
0.01921229586935639,0.016713091922005572,0.012062726176115802
0.022058823529411766,0.017350157728706624,0.017825311942959002
0.027377521613832854,0.00946372239747634,0.01848998459167951
0.012102874432677761,0.019169329073482427,0.02054794520547945
0.015730337078651686,0.029616724738675958,0.01570048309178744
0.0223463687150838,0.023026315789473683,0.028145695364238412
0.01854974704890388,0.014992503748125937,0.020289855072463767
0.012030075187969926,0.019417475728155338,0.026771653543307086
0.01904761904761905,0.021052631578947368,0.02377179080824089
0.013133208255159476,0.0016051364365971107,0.020202020202020204
0.018564356435643563,0.02627511591962906,0.0171606864274571
0.027186761229314422,0.0297029702970297,0.017094017094017096
0.014150943396226415,0.026402640264026403,0.020761245674740483
0.02617801047120419,0.019151846785225718,0.025380710659898477
0.03143418467583497,0.02,0.015723270440251572
0.009467455621301775,0.013888888888888888,0.011538461538461539
0.009929078014184398,,0.01608187134502924
0.013412816691505217,0.022764227642276424,0.0015105740181268882
0.012326656394453005,0.018604651162790697,0.011093502377179081
0.018387553041018388,0.021994134897360705,0.02582496413199426
0.008038585209003215,0.03005008347245409,0.0136986301369863
0.01694915254237288,0.02027027027027027,0.014925373134328358
0.025735294117647058,,0.02152317880794702
0.009628610729023384,0.022935779816513763,0.02735042735042735
0.015781922525107604,0.026936026936026935,0.01932367149758454
0.021,0.019316493313521546,0.020967741935483872
0.011722272317403066,0.017324350336862367,0.011441647597254004
0.021778584392014518,0.04180064308681672,0.016646848989298454
0.022566995768688293,0.006289308176100629,0.019202363367799114
0.014950166112956811,0.01001669449081803,0.018487394957983194
0.018543046357615896,,0.014102564102564103
0.012422360248447204,0.021917808219178082,0.008902077151335312
0.020348837209302327,0.0327613104524181,0.023178807947019868
0.022590361445783132,0.022566995768688293,0.02337228714524207
0.02763819095477387,0.027950310559006212,0.018376722817764167
0.01878453038674033,0.021711366538952746,0.014903129657228018
0.01045751633986928,0.010186757215619695,0.022508038585209004
0.015503875968992248,0.022727272727272728,0.014900662251655629
0.014771048744460856,0.02821316614420063,0.0234009360374415
0.009771986970684038,0.02336448598130841,0.02711323763955343
0.013513513513513514,,0.024793388429752067
0.01832460732984293,0.019726858877086494,0.01732283464566929
0.014469453376205787,0.018612521150592216,0.021996615905245348
