human,ashuman,asmachine
27.185185185185187,29.2,32.68421052631579
15.5,30.68421052631579,29.36842105263158
16.893617021276597,21.133333333333333,18.923076923076923
31.208333333333332,33.0625,29.384615384615383
19.547619047619047,26.333333333333332,32.8125
16.242424242424242,25.761904761904763,12.23913043478261
24.428571428571427,26.333333333333332,17.77777777777778
22.8,17.487179487179485,19.818181818181817
29.9375,31.894736842105264,26.6
20.78787878787879,30.055555555555557,21.3125
23.433333333333334,32.588235294117645,26.38095238095238
28.2,33.588235294117645,24.448275862068964
20.303030303030305,31.58823529411765,18.8
16.823529411764707,24.695652173913043,26.09090909090909
15.05,24.954545454545453,21.791666666666668
20.0,28.72,23.47826086956522
16.510204081632654,23.142857142857142,26.45
21.8,21.4,30.22222222222222
19.125,29.166666666666668,24.48
21.194444444444443,26.818181818181817,29.5
20.181818181818183,29.85,16.575
22.035714285714285,29.333333333333332,27.55
18.433333333333334,25.681818181818183,26.095238095238095
21.193548387096776,34.611111111111114,32.5
23.571428571428573,27.789473684210527,28.105263157894736
14.431818181818182,26.047619047619047,22.36
14.142857142857142,28.285714285714285,30.473684210526315
15.823529411764707,30.705882352941178,19.36842105263158
18.02777777777778,30.055555555555557,31.11111111111111
22.325,24.87878787878788,30.2
20.652173913043477,32.470588235294116,17.40625
16.02857142857143,26.80952380952381,30.61111111111111
24.82758620689655,25.227272727272727,26.666666666666668
24.25,27.526315789473685,30.41176470588235
24.318181818181817,21.625,21.583333333333332
22.36,30.61111111111111,22.608695652173914
74.36363636363636,24.514285714285716,21.47222222222222
23.966666666666665,30.555555555555557,13.784313725490197
22.06896551724138,26.227272727272727,28.3
20.571428571428573,28.31578947368421,27.473684210526315
20.607142857142858,27.09090909090909,26.545454545454547
22.6,32.73684210526316,16.864864864864863
26.071428571428573,24.5,33.05882352941177
22.833333333333332,30.055555555555557,23.862068965517242
23.125,25.857142857142858,28.526315789473685
19.285714285714285,30.88888888888889,20.515151515151516
21.703703703703702,27.272727272727273,25.08695652173913
20.896551724137932,23.625,18.454545454545453
20.0,25.636363636363637,28.31578947368421
22.12121212121212,18.4,25.272727272727273
15.210526315789474,26.818181818181817,32.388888888888886
21.0,25.85,25.366666666666667
17.13157894736842,36.1875,28.0
19.296296296296298,26.75,23.0
20.08108108108108,28.2,16.355555555555554
21.838709677419356,29.15,15.883720930232558
20.757575757575758,33.166666666666664,28.5
18.333333333333332,27.82608695652174,27.51851851851852
14.473684210526315,24.73913043478261,34.2
18.5,33.11764705882353,30.666666666666668
21.88,26.761904761904763,29.333333333333332
18.38095238095238,27.63157894736842,23.516129032258064
19.580645161290324,27.25,35.1875
22.772727272727273,28.238095238095237,22.48148148148148
19.1,26.0,29.473684210526315
17.340425531914892,27.428571428571427,26.428571428571427
17.692307692307693,17.1875,30.22222222222222
21.53125,28.85,29.63157894736842
26.357142857142858,28.263157894736842,25.85
22.0,27.5,26.1
18.714285714285715,18.166666666666668,27.736842105263158
24.5,29.27777777777778,27.38095238095238
17.390243902439025,34.05882352941177,23.533333333333335
15.86111111111111,17.294117647058822,27.545454545454547
20.85185185185185,27.6,15.051282051282051
14.833333333333334,21.53846153846154,25.454545454545453
23.53846153846154,32.526315789473685,27.043478260869566
18.892857142857142,29.833333333333332,26.727272727272727
19.307692307692307,28.36842105263158,27.35
21.294117647058822,17.023809523809526,32.23529411764706
23.11111111111111,32.833333333333336,27.736842105263158
24.833333333333332,31.764705882352942,29.526315789473685
18.931818181818183,27.318181818181817,28.0
20.21276595744681,33.925925925925924,22.676470588235293
20.377777777777776,31.22222222222222,23.151515151515152
14.837209302325581,30.157894736842106,33.21052631578947
24.454545454545453,28.05263157894737,24.545454545454547
26.72,20.205882352941178,23.366666666666667
13.21951219512195,26.458333333333332,22.77777777777778
13.720930232558139,37.3125,30.22222222222222
21.153846153846153,26.24,27.3
24.678571428571427,25.59090909090909,24.73913043478261
23.125,22.833333333333332,29.3
21.766666666666666,30.529411764705884,31.38888888888889
22.72,29.36842105263158,32.470588235294116
17.4,23.75,28.3
26.0,22.36,24.130434782608695
22.03448275862069,16.526315789473685,24.363636363636363
13.361702127659575,26.045454545454547,24.869565217391305
19.88888888888889,27.2,28.210526315789473
